Observation,Date,Open,High,Low,Close,Adj Close,Volume,O1,H1,L1,C1,V1,O0,SMA_O0_3,MAX_O0_3,MIN_O0_3,STD_O0_3,SMA_V1_3,MAX_V1_3,MIN_V1_3,STD_V1_3,SMA_O0_5,MAX_O0_5,MIN_O0_5,STD_O0_5,SMA_V1_5,MAX_V1_5,MIN_V1_5,STD_V1_5,SMA_O0_7,MAX_O0_7,MIN_O0_7,STD_O0_7,SMA_V1_7,MAX_V1_7,MIN_V1_7,STD_V1_7,SMA_O0_10,MAX_O0_10,MIN_O0_10,STD_O0_10,SMA_V1_10,MAX_V1_10,MIN_V1_10,STD_V1_10,SMA_O0_12,MAX_O0_12,MIN_O0_12,STD_O0_12,SMA_V1_12,MAX_V1_12,MIN_V1_12,STD_V1_12,SMA_O0_15,MAX_O0_15,MIN_O0_15,STD_O0_15,SMA_V1_15,MAX_V1_15,MIN_V1_15,STD_V1_15,SMA_O0_30,MAX_O0_30,MIN_O0_30,STD_O0_30,SMA_V1_30,MAX_V1_30,MIN_V1_30,STD_V1_30,action
64,2010-09-29,21.190001000000002,22.030001000000002,21.129998999999998,21.98,21.98,1969300,0.007129277227696074,0.02512801302931611,0.017822687861271502,0.02710280373831786,0.621490325236723,0.03822552910686494,0.025575801457925557,0.03822552910686494,0.007129277227696074,0.016338493143090906,0.7486412146254819,1.9013377926421406,-0.27690447400241835,1.094673629239999,0.020460087210371868,0.03822552910686494,0.0030166919565959294,0.015174572693582885,0.36125044342398993,1.9013377926421406,-0.30615847959289644,0.940353792613648,0.0077693838894259725,0.03822552910686494,-0.04695744863644247,0.028276968227868668,0.2651473035501741,1.9013377926421406,-0.30615847959289644,0.792357026667222,-0.00026375266555729305,0.03822552910686494,-0.05101580135440176,0.030207637966496875,0.40143224195113075,2.9212678936605316,-0.5535481467684857,1.131945379495988,0.006212619791315839,0.05576739752144899,-0.05101580135440176,0.03207793717219773,0.40621424215792606,2.9212678936605316,-0.5535481467684857,1.0369836332196833,0.003509285488777758,0.05576739752144899,-0.05101580135440176,0.02935657662858747,0.34266122744900773,2.9212678936605316,-0.5535481467684857,0.9314142678550456,0.004197799995260691,0.05576739752144899,-0.05359872383869324,0.02579069789236534,0.26743936323569883,2.9212678936605316,-0.7255731441048034,0.8961543032377879,0
1633,2016-12-21,208.449997,212.229996,207.41000400000001,207.699997,207.699997,5207600,0.02659440492596299,0.015454526315789474,0.024246933333333498,-0.005220537557084848,0.11057559019854546,-0.0011033629326461236,0.009418866906018342,0.02659440492596299,-0.0011033629326461236,0.014999715610760207,0.12590523930075304,0.34431352312147023,-0.07717339541774693,0.21116120437032626,0.009771422959549358,0.02659440492596299,-0.001663232666433534,0.013575394349644792,0.06547030114632227,0.34431352312147023,-0.2243609819557204,0.221311669807071,0.010854022774296479,0.028781510515946573,-0.001663232666433534,0.014265533534445256,0.24765453087473974,1.7979416950264464,-0.39171148463488625,0.7273295999410067,0.00819164235036649,0.028781510515946573,-0.006144274832424856,0.012989538835473345,0.106656202858876,1.7979416950264464,-0.41520350061333966,0.640717377009807,0.009750595742576825,0.03169491909841282,-0.006144274832424856,0.013700673857043563,0.1258207203743636,1.7979416950264464,-0.41520350061333966,0.6044531679623477,0.006863355772938691,0.03169491909841282,-0.028525869853917585,0.016010961260955834,0.11673389592392538,1.7979416950264464,-0.41520350061333966,0.5508162804010025,0.003794242490682368,0.03902113905332327,-0.03564510805058718,0.01947710163310654,0.11531872893988525,1.7979416950264464,-0.5156694573516467,0.5439575026129516,1
477,2012-05-18,28.370001000000002,28.459999,26.83,27.559998999999998,27.559998999999998,1616500,-0.03174054715838037,-0.04464591995146294,-0.04992917847025502,-0.0353518025901296,0.4068755439512619,-0.02784635079850728,-0.02301759569038468,-0.00946588911426638,-0.03174054715838037,0.011896543811806047,0.03788562797364466,0.4068755439512619,-0.20722709213596524,0.3252532577152995,-0.028705941942968383,-0.00946588911426638,-0.052005012531328276,0.015506750157163015,0.07852927604280006,0.4068755439512619,-0.20722709213596524,0.2367087049227269,-0.02509032696959398,-0.00946588911426638,-0.052005012531328276,0.014113024997793915,0.20927248828730885,1.8524564916063455,-0.7801954538091895,0.8153417952904896,-0.013830959448472891,0.08811888079600272,-0.06769233846153844,0.04258514581585825,0.26966982281024565,1.8524564916063455,-0.7801954538091895,0.8508302368231957,-0.016361421886887606,0.08811888079600272,-0.06769233846153844,0.039708808090757775,0.3226048166456447,1.8524564916063455,-0.7801954538091895,0.7807430947457985,-0.011809208450768419,0.08811888079600272,-0.06769233846153844,0.036603471712167296,0.26122643040223287,1.8524564916063455,-0.7801954538091895,0.7285566628815423,-0.0066384822989699836,0.08811888079600272,-0.06769233846153844,0.029212472930476716,0.12079917627378216,1.8524564916063455,-0.7801954538091895,0.565764325746708,1
948,2014-04-04,226.00999500000003,228.270004,211.25,212.229996,212.229996,11345600,-0.018627911177230616,-0.03164634169000702,-0.04842342342342343,-0.05842945142225686,0.03862244477603749,-0.08937656496120905,-0.020395426894631474,0.04681819545454524,-0.08937656496120905,0.06811458195595588,0.171485771878832,0.4627207857394795,0.01311408512098522,0.2525391931500655,-0.008641015527790263,0.05253083814886916,-0.08937656496120905,0.05938632704670243,0.05187454770990689,0.4627207857394795,-0.13472658186023456,0.24236163753705897,-0.0033990097322151064,0.05253083814886916,-0.08937656496120905,0.049507273755459144,0.09343157037639498,0.4627207857394795,-0.13472658186023456,0.23385444921889317,-0.010114449008449777,0.05253083814886916,-0.08937656496120905,0.0425811712573377,0.06052120701628629,0.4627207857394795,-0.30571640420874235,0.2591298643935762,-0.010691905857741971,0.05253083814886916,-0.08937656496120905,0.03893549957035605,0.12585504997724317,1.1522040912543545,-0.30571640420874235,0.4089397556090259,-0.00818122962486029,0.05253083814886916,-0.08937656496120905,0.03579357593403041,0.07277855445766929,1.1522040912543545,-0.30571640420874235,0.3845869311396366,0.000568109851925543,0.12426081304347836,-0.08937656496120905,0.04705389452923814,0.10479870157720829,2.9478280827212986,-0.3606680062330846,0.622513461488903,1
42,2010-08-27,19.75,19.870001000000002,19.5,19.700001,19.700001,379600,-0.007038662998424483,-0.01973354711396136,-0.005102040816326592,-0.0025315949367088475,-0.12494236975564776,-0.0025315949367088475,0.009509966213689047,0.03810015657620047,-0.007038662998424483,0.024862173162290557,-0.17176554050082263,-0.12494236975564776,-0.25226563660674495,0.0700243175384358,0.006447185091734142,0.03810015657620047,-0.007038662998424483,0.01865374236240729,0.3558636247031005,2.6760135135135137,-0.38139876849554266,1.3011183421375223,0.008823068868916293,0.03810015657620047,-0.007038662998424483,0.016565831124622513,0.17907658422564762,2.6760135135135137,-0.4888620272837161,1.1121076510696999,0.006903282736358906,0.03810015657620047,-0.05359872383869324,0.02678295338411066,0.12842536643768193,2.6760135135135137,-0.4888620272837161,0.9224528643278452,0.008769394958622343,0.03810015657620047,-0.05359872383869324,0.024653943496600897,0.0890094637794387,2.6760135135135137,-0.4888620272837161,0.8395236284689147,-0.0002536091725774403,0.03810015657620047,-0.05359872383869324,0.029785014431613164,0.09084223514925557,2.6760135135135137,-0.4888620272837161,0.765700844183707,-0.0022553108617496486,0.04523814285714289,-0.06685241100963735,0.03042361096043807,0.032282405623851124,2.6760135135135137,-0.4888620272837161,0.593746552052009,1
475,2012-05-16,29.58,30.18,28.879998999999998,29.18,29.18,1257100,-0.022471910112359605,-0.025193766963622966,-0.011635866243527193,-0.00849473326537542,-0.20722709213596524,-0.00946588911426638,-0.02798093725265142,-0.00946588911426638,-0.052005012531328276,0.021798079968138515,0.023920801385700147,0.14830907379245417,-0.20722709213596524,0.20037391009366615,-0.023209078166054043,-0.00946588911426638,-0.052005012531328276,0.01677459586935799,0.22880468839085086,1.8524564916063455,-0.7801954538091895,0.982415148269825,-0.013659835499400847,0.08811888079600272,-0.06769233846153844,0.0497659637887649,0.34965110557421447,1.8524564916063455,-0.7801954538091895,1.0172304151498839,-0.013675016468576362,0.08811888079600272,-0.06769233846153844,0.043338583031928675,0.35503738236908366,1.8524564916063455,-0.7801954538091895,0.8511812906381504,-0.009445271972573702,0.08811888079600272,-0.06769233846153844,0.040427390055808345,0.32476450587509387,1.8524564916063455,-0.7801954538091895,0.7935142168258302,-0.007197010163959446,0.08811888079600272,-0.06769233846153844,0.036608858838504225,0.23895223560209575,1.8524564916063455,-0.7801954538091895,0.7435134833212946,-0.005762587271240952,0.08811888079600272,-0.06769233846153844,0.028842965146665307,0.1907096330071474,3.081413350332392,-0.7801954538091895,0.7963554527774941,0
793,2013-08-22,149.220001,157.479996,148.139999,157.100006,157.100006,10592400,-0.005199993333333319,0.04770140440025816,0.012923070085470112,0.06249157945021255,0.6903755006941896,0.052137776088072796,0.018673186368388144,0.052137776088072796,-0.005199993333333319,0.02984796995031841,0.15507348035743074,0.6903755006941896,-0.20148798785722288,0.4720341717317344,0.021024542856533834,0.052137776088072796,-0.005199993333333319,0.022933372983064942,0.058859468927584514,0.6903755006941896,-0.30170347375039297,0.3900583864138757,0.014166460453116028,0.052137776088072796,-0.04407236516204904,0.032414534239236896,0.07162543335894597,0.6903755006941896,-0.30170347375039297,0.34642698040155484,0.0034794356617898203,0.052137776088072796,-0.0453511638795987,0.033374482956582976,0.008606206980284591,0.6903755006941896,-0.6723395040885536,0.4506100021877778,0.009164600719280805,0.08781455414627226,-0.0453511638795987,0.03932255565099481,0.12917210380113117,0.9679291155654006,-0.6723395040885536,0.5055092924092889,0.01095614695151436,0.08781455414627226,-0.0453511638795987,0.03720067130910532,0.1507996272374097,0.9679291155654006,-0.6723395040885536,0.47081222314740184,0.008802796626228616,0.13565531737669878,-0.15647768574974408,0.05164796433092477,0.1429969264585111,2.2625070547448196,-0.6723395040885536,0.600760734087547,0
1221,2015-05-06,234.100006,234.47000099999997,228.19999700000002,230.42999300000002,230.42999300000002,5270900,-0.015393628351985877,-0.021002083507307034,-0.004058866057284671,-0.01081778936447031,-0.09073815315082201,-0.05595901607964937,-0.009789412032196335,0.04198440833504624,-0.05595901607964937,0.049211624916665336,0.01869194100354632,0.30719794344473006,-0.1603839672832611,0.2522685472665841,-0.007795128517136307,0.04198440833504624,-0.05595901607964937,0.03496300751805993,0.0800179860888871,0.3501623252128121,-0.1603839672832611,0.23396798389260798,-0.008217000984157103,0.04198440833504624,-0.05595901607964937,0.02922290811352081,-0.06167987079027767,0.3501623252128121,-0.47865942463547106,0.3104312469502412,0.0016811829660849376,0.05477175642318244,-0.05595901607964937,0.031198017080858197,0.2487511853140337,3.8078919186094407,-0.47865942463547106,1.2858626897612904,0.006376721175305809,0.05477175642318244,-0.05595901607964937,0.030297504938768916,0.34348866864293,3.8078919186094407,-0.47865942463547106,1.2010617275576891,0.004497720943433851,0.05477175642318244,-0.05595901607964937,0.027452278924170573,0.2996447150628631,3.8078919186094407,-0.47865942463547106,1.0756932686931757,0.003911920659475943,0.05477175642318244,-0.05595901607964937,0.024444939446399035,0.19801998307065125,3.8078919186094407,-0.6509337015687471,0.861545545269018,1
953,2014-04-11,200.610001,207.0,198.600006,203.779999,203.779999,9067200,-0.07476250104539461,-0.0482758620689655,-0.02546732998808221,-0.00200794845968999,0.2573251057338972,0.03484375138405982,-0.013213963485278183,0.03484375138405982,-0.07476250104539461,0.05603467110247769,0.13471812604614505,0.39814653250353826,-0.25131726009899413,0.34165063745957835,0.002580879245757095,0.03484375138405982,-0.07476250104539461,0.04531881672111284,-0.005630376487660871,0.39814653250353826,-0.30096900208005684,0.3144719966049124,-0.01358572570137917,0.03484375138405982,-0.08937656496120905,0.050483745112780906,0.0033692353512460344,0.39814653250353826,-0.30096900208005684,0.2573302879351704,-0.003030068141016584,0.05253083814886916,-0.08937656496120905,0.050151937219890134,0.02312208561112362,0.4627207857394795,-0.30096900208005684,0.26641534839851566,-0.0009073893247266892,0.05253083814886916,-0.08937656496120905,0.04575160088414121,0.052155759183038296,0.4627207857394795,-0.30096900208005684,0.2615200327139987,-0.005882672923714153,0.05253083814886916,-0.08937656496120905,0.04231752741542038,0.038470679181637574,0.4627207857394795,-0.30571640420874235,0.2691908377121198,-0.0037450345582670463,0.08943781694001962,-0.08937656496120905,0.03792535871450213,0.027132799186483134,1.1522040912543545,-0.3606680062330846,0.3258333615724684,0
659,2013-02-11,37.98,39.150002,37.5,38.419998,38.419998,3266300,-0.0372623818184441,-0.021249949999999962,-0.04190084419777318,-0.02089714470452897,1.8656781891559922,0.01237496050552922,-0.006084341537966627,0.01237496050552922,-0.0372623818184441,0.02715310599181021,0.4834206388588835,1.8656781891559922,-0.36794844707373764,1.2077474523737146,0.0025874863898389224,0.026453614457831343,-0.0372623818184441,0.02384531362648953,0.4113513945647632,1.8656781891559922,-0.36794844707373764,0.8655104401012172,0.0012209276379111195,0.026453614457831343,-0.0372623818184441,0.020175293249760938,0.3289488651628879,1.8656781891559922,-0.36794844707373764,0.722782565602561,0.001043505303355574,0.026453614457831343,-0.0372623818184441,0.01682554389307574,0.16306789900328816,1.8656781891559922,-0.36794844707373764,0.6509316036831647,0.0033576680844684494,0.03364072073682234,-0.0372623818184441,0.018013901364737347,0.15220140008992775,1.8656781891559922,-0.36794844707373764,0.6190381351928423,0.00729093065292686,0.03364072073682234,-0.0372623818184441,0.01820380492761242,0.09605346088226195,1.8656781891559922,-0.4598745464262609,0.5774396516046083,0.004900551178094418,0.06060606060606055,-0.0372623818184441,0.01918591987563656,0.1995575355773694,1.9049773755656108,-0.4598745464262609,0.657006686835887,0
1050,2014-08-29,268.700012,272.0,267.51001,269.700012,269.700012,6447100,0.026003270876898466,0.028433109071520857,0.022435387033592713,0.022133052876509574,1.2661956483531935,0.025306988077097525,0.015066752984665347,0.026003270876898466,-0.006109999999999949,0.01834291014709746,0.333692727747474,1.2661956483531935,-0.2181508643268727,0.8120943822763688,0.013182677501158823,0.02629849702700726,-0.006109999999999949,0.01737698332721556,0.281852558516941,1.2661956483531935,-0.2181508643268727,0.6212550280495482,0.010362047873387983,0.02629849702700726,-0.007718681135605365,0.016280621746817808,0.191997316241089,1.2661956483531935,-0.2181508643268727,0.5299630776545041,0.004693605858087235,0.02629849702700726,-0.016638195631528907,0.01736690780162769,0.13358545150509177,1.2661956483531935,-0.432424833170878,0.49686486066445773,0.0041547908850325665,0.02629849702700726,-0.016638195631528907,0.015921006515132584,0.07236744424693292,1.2661956483531935,-0.432424833170878,0.4772301328228025,0.0051396145589002185,0.02629849702700726,-0.016638195631528907,0.014486423414642605,0.08893491545785039,1.2661956483531935,-0.432424833170878,0.4513363212902953,0.008083835340457476,0.046965262795276796,-0.02069636370550121,0.016768636230995084,0.09615964973348962,1.2661956483531935,-0.499008053262496,0.45499581630456065,1
923,2014-02-28,249.649994,252.67999300000002,242.55000299999998,244.809998,244.809998,14589800,-0.04440193684210525,-0.0352042810661537,-0.023275475993432493,-0.030608993483261848,-0.18700754494087757,-0.04962947846095267,-0.027901913314810328,0.01032567535862694,-0.04962947846095267,0.033209083090072436,-0.23492809737265188,-0.18700754494087757,-0.2706323207855441,0.04313009163911721,0.02845974570691263,0.12426081304347836,-0.04962947846095267,0.08106166194685505,0.46036503785669003,2.9478280827212986,-0.2706323207855441,1.3966710296381641,0.016145289229385518,0.12426081304347836,-0.04962947846095267,0.0694501112946482,0.26421872938241714,2.9478280827212986,-0.5656777189581331,1.2046165414992793,0.0197078790542926,0.12426081304347836,-0.04962947846095267,0.05899033333458873,0.28645210396808246,2.9478280827212986,-0.5656777189581331,1.0127738890277052,0.017436308287045055,0.12426081304347836,-0.04962947846095267,0.05420156551654918,0.2416285718219013,2.9478280827212986,-0.5656777189581331,0.9497936606202095,0.019338906542532296,0.12426081304347836,-0.04962947846095267,0.05022519398033927,0.24709375569890385,2.9478280827212986,-0.5656777189581331,0.8545072994513004,0.013377527815752244,0.12426081304347836,-0.04962947846095267,0.03824401936448652,0.10113176431895282,2.9478280827212986,-0.5656777189581331,0.6420682295987951,1
997,2014-06-16,206.759995,225.49000499999997,206.259995,224.61000099999998,224.61000099999998,13246400,0.00966889349384159,0.09042996582528051,0.02321655399130318,0.08812132146227425,2.7373811471940863,0.08391374743455571,0.030674130771616737,0.08391374743455571,-0.0015602486135470883,0.046447454127535565,0.9452066794116649,2.7373811471940863,-0.4086624288836612,1.6181721900840302,0.019111185288249222,0.08391374743455571,-0.014332500613058241,0.03819642536012856,0.6439990866834495,2.7373811471940863,-0.4086624288836612,1.2170385184682235,0.01000672884215849,0.08391374743455571,-0.01692716542813899,0.034931566680635566,0.4129823304307708,2.7373811471940863,-0.4086624288836612,1.0700970748540939,0.01006834160023149,0.08391374743455571,-0.01692716542813899,0.029237607593512564,0.27886759028515234,2.7373811471940863,-0.4086624288836612,0.90448592953091,0.005669962176999351,0.08391374743455571,-0.018521183441651656,0.02838686822062133,0.2613797728312782,2.7373811471940863,-0.4086624288836612,0.8317043609618091,0.005104644007692023,0.08391374743455571,-0.018521183441651656,0.025240454396576774,0.2113574309651485,2.7373811471940863,-0.4086624288836612,0.7548955346184857,0.002818050864846855,0.08391374743455571,-0.13184506359399473,0.03351225698739604,0.1396626733933574,2.7373811471940863,-0.5764386785397326,0.5998679227344393,0
391,2012-01-17,26.620001000000002,27.34,26.41,26.6,26.6,4651600,-0.0626760211267604,-0.040701754385964906,0.1665194861536876,0.16717853588510168,-0.154316049741837,0.0026296017043725417,-0.020951802728810958,0.0026296017043725417,-0.0626760211267604,0.03623640941457405,2.1574980432892574,6.54202660085013,-0.154316049741837,3.798994625178809,-0.005031764328974675,0.03113682001676965,-0.0626760211267604,0.03474560290017658,1.244435862630759,6.54202660085013,-0.25105908584169456,2.9643313698951697,-0.0023164951403409034,0.03113682001676965,-0.0626760211267604,0.029545712202989453,0.8732205617146267,6.54202660085013,-0.25105908584169456,2.5021027190551535,-0.00775647667475401,0.03113682001676965,-0.0626760211267604,0.025758096437835238,0.8118548826793143,6.54202660085013,-0.3210860898610064,2.1019862293872293,-0.005438953527523206,0.03113682001676965,-0.0626760211267604,0.0242705886930203,0.6386102755858513,6.54202660085013,-0.3210860898610064,1.9441660661669309,-0.002874952344796444,0.04808387563268246,-0.0626760211267604,0.02585753772978217,0.4869133351996145,6.54202660085013,-0.4141073905290271,1.7577057615350924,-0.006457210188993774,0.04808387563268246,-0.10944270547378843,0.02896652828973951,0.3642290460283225,6.54202660085013,-0.6250529372617823,1.4468181311551864,1
1300,2015-08-27,231.0,244.75,230.809998,242.99000499999997,242.99000499999997,7656000,0.01346907863942226,0.07346491228070184,0.07099440097894294,0.0807241119146791,0.5426153536167642,0.04701299134199122,0.016415518273262635,0.04701299134199122,-0.011235515161625576,0.029235821475757894,0.047048641054353725,0.5426153536167642,-0.5483739667696419,0.5523068206741392,0.009053737612083234,0.13674250188469617,-0.1407203686440679,0.10075807335460825,0.18768220676450392,0.5426153536167642,-0.5483739667696419,0.43718753371519176,-0.007173374931296423,0.13674250188469617,-0.1407203686440679,0.08729945514974126,0.16552814475043812,0.5426153536167642,-0.5483739667696419,0.3870994915809581,0.00021163605473757398,0.13674250188469617,-0.1407203686440679,0.07272133584641871,0.13204251984185175,0.6491715881149895,-0.5483739667696419,0.41038460246750824,0.004463765032024447,0.13674250188469617,-0.1407203686440679,0.06655909549343761,0.12122947614562758,0.6491715881149895,-0.5483739667696419,0.38084402195005934,0.0012005117221784618,0.13674250188469617,-0.1407203686440679,0.05948919975463746,0.04285673342041497,0.6491715881149895,-0.6530723888455805,0.39655988642226736,-0.002983825723579299,0.13674250188469617,-0.1407203686440679,0.04492402343851372,0.18493805910655323,2.0965965346534654,-0.6530723888455805,0.622055045990572,0
1384,2015-12-28,231.49000499999997,231.979996,225.539993,228.94999700000002,228.94999700000002,1900200,0.004033687578362866,0.00043121872452966947,-0.012002829910648605,-0.007026108994306224,1.6752076587357454,-0.006177402778145713,-0.0030403463461206406,0.004033687578362866,-0.006977323838579075,0.0061393350942343765,0.30862871129254726,1.6752076587357454,-0.5432154340836013,1.1954347293067884,-0.001367172585908616,0.014243182578072444,-0.011958006469253601,0.010483681996135981,0.1153402989853238,1.6752076587357454,-0.5432154340836013,0.8946058920640514,-0.0023538343384395927,0.014243182578072444,-0.011958006469253601,0.008726275159138711,0.01953179205961218,1.6752076587357454,-0.5432154340836013,0.7525185974347264,0.005790997703092193,0.05330930067602058,-0.011958006469253601,0.019426307953776707,0.10697487967444153,1.6752076587357454,-0.5432154340836013,0.743143214416655,0.0021624642723320577,0.05330930067602058,-0.03431899231222246,0.02101737517885106,0.11059158005982538,1.6752076587357454,-0.5432154340836013,0.6994162459074657,0.0008517934553820735,0.05330930067602058,-0.03431899231222246,0.01888864264764598,0.10275571191488006,1.6752076587357454,-0.5432154340836013,0.6244207331653003,0.0028034121820594876,0.05330930067602058,-0.03431899231222246,0.02164326682017683,0.07810286001976294,1.6752076587357454,-0.5432154340836013,0.5052946977806857,1
210,2011-04-28,27.07,27.690001000000002,26.719998999999998,27.66,27.66,1600000,0.005198663200891129,0.012061403067931131,0.0033796471415563634,0.021418020679468297,0.6049754238138227,0.022903620243812428,0.012743271775891444,0.022903620243812428,0.005198663200891129,0.00913772112528551,0.35502677158003354,0.7480334623548508,-0.2879285714285714,0.5613912008798165,0.013922740175982629,0.032882050290135245,-0.0014981647378964347,0.01386027669470311,0.2597052788208697,0.7480334623548508,-0.4221917610562008,0.5655362252154971,0.013267017318320347,0.032882050290135245,-0.0014981647378964347,0.01185347331593355,0.19357479812470307,0.7480334623548508,-0.46929103394912464,0.5554199558259166,0.010913236422574302,0.032882050290135245,-0.020272943469785587,0.01600531935825792,0.12219845339690646,0.7480334623548508,-0.46929103394912464,0.472604740902502,0.00839831868176788,0.032882050290135245,-0.020272943469785587,0.015843424263704223,0.09214472287413338,0.7480334623548508,-0.46929103394912464,0.43372213387120784,0.002347271475260926,0.032882050290135245,-0.05251224225584594,0.024844381914732715,0.11221926000264792,1.1814018473957928,-0.46929103394912464,0.5042917040602537,0.006276637056791331,0.10120273325579698,-0.05251224225584594,0.029738093215081005,0.322485120080865,8.415351916945966,-0.7512719442949174,1.5996967872507775,0
980,2014-05-21,196.179993,199.869995,194.78999299999998,199.449997,199.449997,5285400,-0.0038590890234682096,0.0027090402577729655,0.008908613133266075,0.02124932891066056,-0.047006004219181,0.021256056421614877,0.016670075834663844,0.032613260105844866,-0.0038590890234682096,0.018663640486533267,0.061616389827607386,0.21313734497014236,-0.047006004219181,0.13527326210278717,0.01079123763960843,0.032613260105844866,-0.00542161817921083,0.01631892050716636,0.009000617092892283,0.21313734497014236,-0.2570525130786041,0.17846269590505578,0.012521533301451861,0.032613260105844866,-0.00542161817921083,0.015151262406082859,-0.025662393047895842,0.21313734497014236,-0.2570525130786041,0.17325811048096673,0.009758933300965045,0.032613260105844866,-0.011758236263736177,0.015485488300025633,0.0038521985852470685,0.970331948169324,-0.5764386785397326,0.4067868698458741,-0.005532393833399134,0.032613260105844866,-0.13184506359399473,0.04385817279797019,0.07829682124312982,0.970331948169324,-0.5764386785397326,0.43425860969627667,-0.0013894015258333337,0.03398897334330675,-0.13184506359399473,0.04028841490788447,0.07835222637392526,0.970331948169324,-0.5764386785397326,0.3996136549646099,-0.0019290299951764344,0.04831363128361299,-0.13184506359399473,0.03701381497123293,0.055677820472467915,0.970331948169324,-0.5764386785397326,0.3915164820421074,0
1080,2014-10-13,238.57000699999998,238.960007,221.0,224.58999599999999,224.58999599999999,11268700,-0.024811936007243185,-0.028183301590887555,-0.060374137674840345,-0.052002903178373305,-0.12566436225103383,-0.04325777213059301,-0.04507312609996509,-0.024811936007243185,-0.06714967016205908,0.021227165752086552,0.3604555483819465,0.7508184695637998,-0.12566436225103383,0.44601859758097523,-0.02417610534929284,0.008266028259914737,-0.06714967016205908,0.0323215534808069,0.15797632263641717,0.7508184695637998,-0.4184719899394552,0.46209081551826586,-0.014172793677990356,0.023986434236832554,-0.06714967016205908,0.03234137046126201,0.11677516490435501,0.7508184695637998,-0.4184719899394552,0.4518254532472327,-0.0073863649827071495,0.03303055367089858,-0.06714967016205908,0.031132981416478522,0.16071377169779782,0.7508184695637998,-0.4184719899394552,0.40882284397842394,-0.006584690315095287,0.03303055367089858,-0.06714967016205908,0.02889629070485644,0.1392355144665843,0.7508184695637998,-0.4184719899394552,0.38772708476172935,-0.004419385870975464,0.03303055367089858,-0.06714967016205908,0.027134826697162946,0.087441792749058,0.7508184695637998,-0.4184719899394552,0.38414175414941676,-0.005900153549016133,0.0441742758620689,-0.07005139537944016,0.02676043770566761,0.16562714991741867,3.9495879203513207,-0.5074620184603265,0.8106396635060718,1
795,2013-08-26,165.149994,173.0,160.25,164.220001,164.220001,24171100,0.05191078980891706,0.06592727542956367,0.03387096774193554,0.014705913611120058,0.8691066277963795,-0.017256985186448026,0.028930526903513942,0.052137776088072796,-0.017256985186448026,0.03999971981761914,0.5934493441153862,0.8691066277963795,0.22086590385559468,0.33481340910374985,0.018134672745526693,0.052137776088072796,-0.017256985186448026,0.03231125247545341,0.31103859454485405,0.8691066277963795,-0.20148798785722288,0.45776055776430563,0.019968074129305458,0.052137776088072796,-0.017256985186448026,0.0274328912755881,0.19775283946998573,0.8691066277963795,-0.30170347375039297,0.4389930037399707,0.008846786391468252,0.052137776088072796,-0.0453511638795987,0.03647775242687915,0.11780446813915765,0.8691066277963795,-0.413305883773018,0.4206017170963023,0.005787346770030603,0.052137776088072796,-0.0453511638795987,0.03402723879948701,0.09800288345456813,0.8691066277963795,-0.6723395040885536,0.47835497760664425,0.008324720169714743,0.08781455414627226,-0.0453511638795987,0.03813526875895097,0.16981862914344253,0.9679291155654006,-0.6723395040885536,0.49217577915403654,0.009649271541577905,0.13565531737669878,-0.15647768574974408,0.050414564412724024,0.1663116562061918,2.2625070547448196,-0.6723395040885536,0.6094789024231081,1
305,2011-09-13,23.01,24.1,22.75,24.08,24.08,726500,0.022666666666666835,0.0338910782450057,0.013362983814566354,0.052447598446136334,0.28220967172608535,0.05388961321164709,0.013109674767985302,0.05388961321164709,-0.03722725557435802,0.04630413604587741,0.1507592462441594,0.3235119636147914,-0.15344389660839686,0.2642558115157446,0.007709277387723956,0.05388961321164709,-0.03722725557435802,0.034102314232213195,0.02411887968288784,0.3235119636147914,-0.4329464065201284,0.31726783501229316,0.004153428981141349,0.05388961321164709,-0.04902789518174133,0.038289799103412556,0.011459028995772558,0.3235119636147914,-0.4329464065201284,0.2632529647659735,-0.0004877761590036278,0.05388961321164709,-0.04902789518174133,0.034546680090491326,0.08151138371928555,1.249590387766248,-0.5441872043813791,0.49539847032744205,0.0060977924624863455,0.06649053573274033,-0.04902789518174133,0.0367449220653555,0.08252875488183342,1.249590387766248,-0.5441872043813791,0.44833205752864846,0.007417454192249174,0.06649053573274033,-0.04902789518174133,0.03853767929437198,0.04349834723949063,1.249590387766248,-0.5441872043813791,0.4074036146160418,-0.0046610095629789055,0.06649053573274033,-0.07563025210084018,0.04379519042881985,0.05199656120271529,1.249590387766248,-0.5441872043813791,0.39116595764411494,0
